|C020|0|0|11370225000156|55|00|3|397032|26120905253499000162550030003970321000000002|04092012|04092012|120219|0|49,74|||49,75||||||12,44||||
|C020|0|0|10783507000112|55|00|3|397033|26120905253499000162550030003970331000000000|04092012|04092012|120219|0|49,74|||49,75||||||12,44||||
|C020|0|0|04682110000131|55|00|3|397034|26120905253499000162550030003970341000000007|04092012|04092012|120219|0|99,49|||99,50||||||24,88||||
|C020|0|0|12192884000102|55|00|3|397035|26120905253499000162550030003970351000000004|04092012|04092012|120219|0|71,88|||66,04||||||16,51|89,47|5,85||
|C020|0|0|11216584000153|55|00|3|397036|26120905253499000162550030003970361000000001|04092012|04092012|120219|0|7,79|||7,79||||||1,33||||
|C020|0|0|01694220000125|55|00|3|397037|26120905253499000162550030003970371000000009|04092012|04092012|120219|0|4,59|||4,59||||||0,78||||
|C020|0|0|10984341000100|55|00|3|397038|26120905253499000162550030003970381000000006|04092012|04092012|120219|0|3,01|||3,01||||||||||
|C020|0|0|00184852000186|55|00|3|397039|26120905253499000162550030003970391000000003|04092012|04092012|120219|0|28,24|||26,96||||||4,58|34,50|1,28||
|C020|0|0|09068674001093|55|00|3|397040|26120905253499000162550030003970401000000004|04092012|04092012|120219|0|35,86|||32,98||||||8,25|44,52|2,88||
|C020|0|0|12023966003572|55|00|3|397041|26120905253499000162550030003970411000000001|04092012|04092012|120219|0|4020,73|||3973,20||||||675,47|924,05|47,54||
|C020|0|0|12023966003068|55|00|3|397042|26120905253499000162550030003970421000000009|04092012|04092012|120219|0|2226,26|||2182,16||||||370,96|843,17|44,12||
|C020|0|0|10612869000140|55|00|3|397043|26120905253499000162550030003970431000000006|04092012|04092012|120219|0|71,76|||71,76||||||||||
|C020|0|0|03162569000141|55|00|3|397044|26120905253499000162550030003970441000000003|04092012|04092012|120219|0|69,41|||69,41||||||11,80||||
|C020|0|0|04127762000104|55|00|3|397045|26120905253499000162550030003970451000000000|04092012|04092012|120219|0|34,12|||34,12||||||5,80||||
|C020|0|0|08279533000166|55|00|3|397046|26120905253499000162550030003970461000000008|04092012|04092012|120219|0|65,50|||65,50||||||||||
|C020|0|0|03269718000176|55|00|3|397047|26120905253499000162550030003970471000000005|04092012|04092012|120219|0|30,24|||27,82||||||6,95|37,55|2,43||
|C020|0|0|07279296000170|55|00|3|397048|26120905253499000162550030003970481000000002|04092012|04092012|120219|0|91,21|||91,22||||||15,51||||
|C020|0|0|13920188000138|55|00|3|397049|26120905253499000162550030003970491000000000|04092012|04092012|120219|0|22,52|||22,52||||||3,83||||
|C020|0|0|10341714000117|55|00|3|397050|26120905253499000162550030003970501000000000|04092012|04092012|120219|0|46,08|||46,09||||||||||
|C020|0|0|10730613000138|55|00|3|397051|26120905253499000162550030003970511000000008|04092012|04092012|120219|0|30,35|||30,35||||||5,16||||
|C020|0|0|02978530000134|55|00|3|397052|26120905253499000162550030003970521000000005|04092012|04092012|120219|0|193,76|||185,97||||||31,61|189,33|7,80||
|C020|0|0|10595551000107|55|00|3|397053|26120905253499000162550030003970531000000002|04092012|04092012|120219|0|101,82|||101,82||||||17,31||||
|C020|0|0|06334268000146|55|00|3|397054|26120905253499000162550030003970541000000000|04092012|04092012|120219|0|27,91|||27,92||||||4,75||||
|C020|0|0|11347830000106|55|00|3|397055|26120905253499000162550030003970551000000007|04092012|04092012|120219|0|216,30|||216,30||||||||||
|C020|0|0|04935522000136|55|00|3|397056|26120905253499000162550030003970561000000004|04092012|04092012|120219|0|444,75|||444,81||||||||||
|C020|0|1|04127762000104|01|00|1|1559||05042012|11092012|120219|0|660,96|||660,96||||||112,36||||
|C020|0|1|11528716000182|01|00|1|6||05092012|06092012|120219|0|78,49|||78,49||||||13,34||||
|C020|0|1|11605720000105|01|00|1|54||05092012|06092012|120219|0|69,60|||69,60||||||11,83||||
|C020|0|1|05997476000162|01|00|1|353||05092012|20092012|155608|1|255,00|||255,00||||||||||
|C020|0|1|24339293000102|01|00|1|403||05092012|17092012|155108|1|40,00|||40,00||||||||||
|C020|0|1|07972173000463|55|00|11|2136|#2612090797217300046355011000002136100174011|05092012|11092012|120219|0|47,76|||47,76||||||8,12||||
|C020|0|1|07972173000463|55|00|11|2139|26120907972173000463550110000021391003111792|05092012|11092012|120219|0|284,36|||284,38||||||52,74||||
|C020|0|1|06870475000115|01|00|3|2256||05092012|28092012|155608|1|51,34|||51,34||||||||||
|C020|0|1|29737368003487|01|00|1|77272||05092012|14092012|210208|1|12529,21|||12441,68||||||870,93||||87,56
|C020|0|0|07227496000180|55|00|3|397744|26120905253499000162550030003977441000000001|05092012|05092012|120219|0|1970,61|||1817,56||||||434,89|2467,61|153,46||
|C020|0|0|06114676000192|55|00|3|397745|26120905253499000162550030003977451000000009|05092012|05092012|120219|0|3,05|||3,06||||||0,52||||
|C020|0|0|01671985000140|55|00|3|397746|26120905253499000162550030003977461000000006|05092012|05092012|120219|0|43,41|||39,93||||||9,99|53,91|3,48||
|C020|0|0|08950092000182|55|00|3|397747|26120905253499000162550030003977471000000003|05092012|05092012|120219|0|9,30|||9,31||||||1,58||||
|C020|0|0|14002064000136|55|00|3|397748|26120905253499000162550030003977481000000000|05092012|05092012|120219|0|5,50|||5,51||||||||||
|C020|0|0|00088315029487|55|00|3|397749|26120905253499000162550030003977491000000008|05092012|05092012|120219|0|126,72|||126,72||||||||||
|C020|0|0|00310963000191|55|00|3|397750|26120905253499000162550030003977501000000009|05092012|05092012|120219|0|186,20|||185,76||||||27,55|18,39|0,51||
|C020|0|0|08944008000118|55|00|3|397751|26120905253499000162550030003977511000000006|05092012|05092012|120219|0|177,92|||177,47||||||30,18|18,39|0,51||
|C020|0|0|10995664000191|55|00|3|397752|26120905253499000162550030003977521000000003|05092012|05092012|120219|0|70,26|||65,22||||||16,30|85,43|5,05||
|C020|0|0|10995664000191|55|00|3|397753|26120905253499000162550030003977531000000000|05092012|05092012|120219|0|151,23|||143,44||||||24,38|189,33|7,80||
|C020|0|0|97529952000139|55|00|3|397754|26120905253499000162550030003977541000000008|05092012|05092012|120219|0|210,00|||210,00||||||||||
|C020|0|0|01671985000140|55|00|3|397755|26120905253499000162550030003977551000000005|05092012|05092012|120219|0|92,96|||85,52||||||21,38|115,44|7,46||
|C020|0|0|04591060000187|55|00|3|397756|26120905253499000162550030003977561000000002|05092012|05092012|120219|0|10,41|||10,41||||||1,77||||
|C020|0|0|04704100000150|55|00|3|397757|26120905253499000162550030003977571000000000|05092012|05092012|120219|0|31,37|||29,12||||||7,28|38,14|2,25||
|C020|0|0|13428165000100|55|00|3|397758|26120905253499000162550030003977581000000007|05092012|05092012|120219|0|62,55|||62,57||||||||||
|C020|0|0|14344094000120|55|00|3|397759|26120905253499000162550030003977591000000004|05092012|05092012|120219|0|45,78|||45,79||||||||||
|C020|0|0|11500549000161|55|00|3|397760|26120905253499000162550030003977601000000005|05092012|05092012|120219|0|30,73|||28,29||||||4,81|42,71|2,45||
|C020|0|0|08987964000187|55|00|3|397761|26120905253499000162550030003977611000000002|05092012|05092012|120219|0|609,33|||564,73||||||141,19|743,60|44,66||
|C020|0|0|10857249000252|55|00|3|397762|26120905253499000162550030003977621000000000|05092012|05092012|120219|0|35,80|||30,88||||||7,72|50,64|4,93||
|C020|0|0|11275103000180|55|00|3|397763|26120905253499000162550030003977631000000007|05092012|05092012|120219|0|33,27|||30,89||||||7,72|40,46|2,38||
|C020|0|0|02526417000118|55|00|3|397764|26120905253499000162550030003977641000000004|05092012|05092012|120219|0|43,08|||43,08||||||7,32||||
|C020|0|0|04284995000110|55|00|3|397765|26120905253499000162550030003977651000000001|05092012|05092012|120219|0|56,78|||56,78||||||||||
|C020|0|0|14337373000167|55|00|3|397766|26120905253499000162550030003977661000000009|05092012|05092012|120219|0|120,58|||109,81||||||27,45|152,90|10,77||
|C020|0|0|05989461000152|55|00|3|397767|26120905253499000162550030003977671000000006|05092012|05092012|120219|0|18,24|||16,77||||||4,19|22,64|1,47||
|C020|0|0|11844268000126|55|00|3|397768|26120905253499000162550030003977681000000003|05092012|05092012|120219|0|41,48|||37,73||||||9,44|52,81|3,75||
|C020|0|0|10598625000150|55|00|3|397769|26120905253499000162550030003977691000000000|05092012|05092012|120219|0|204,28|||197,97||||||21,52|153,13|6,32||
|C020|0|0|40860587000123|55|00|3|397770|26120905253499000162550030003977701000000001|05092012|05092012|120219|0|71,75|||68,06||||||11,57|89,83|3,70||
|C020|0|0|00140594000136|55|00|3|397771|26120905253499000162550030003977711000000009|05092012|05092012|120219|0|1359,28|||1289,17||||||219,16|1701,70|70,12||
|C020|0|0|01818283000146|55|00|3|397772|26120905253499000162550030003977721000000006|05092012|05092012|120219|0|42,76|||42,76||||||||||
|C020|0|1|70176060000145|55|00|3|126|26120670176060000145550030000012601000029684|06062012|03092012|120219|0|115,89|||115,89||||||19,70||||
|C020|0|1|70176060000145|55|00|1|1262|26120670176060000145550030000012611000029690|06062012|03092012|120219|0|721,13|||721,13||||||||||
|C020|0|1|10726357000105|55|00|1|96|#2612091072635700010555001000000096160070001|06092012|10092012|120219|0|58,16|||58,16||||||9,89||||
|C020|0|1|10358117000103|55|00|1|107|26120810358117000103550010000001071000001781|06092012|11092012|120219|0|124,05|||124,05||||||21,08||||
|C020|0|1|41049883000101|01|00|1|178||06092012|10092012|120219|0|44,60|||44,60||||||7,59||||
|C020|0|1|12980399000101|55|00|2|224|26120912980399000101550020000002241003242250|06092012|11092012|120219|0|57,31|||55,43||||||9,42|66,51|1,88||
|C020|0|1|10898941000148|01|00|1|378||06092012|10092012|120219|0|184,88|||167,27||||||28,44|270,97|17,62||
|C020|0|1|10735500000559|55|00|1|577|#2612091073550000055955001000000577100000577|06092012|11092012|120219|0|17,96|||16,52||||||4,13|22,30|1,44||
|C020|0|1|09304576000117|01|00|1|605||06092012|13092012|155609|1|50,00|||50,00||||||||||
|C020|0|1|08831331000185|55|00|1|636|#2612090883133100018555001000000636109683705|06092012|11092012|120219|0|692,85|||621,50||||||155,37|907,03|71,37||
|C020|0|1|05313575000188|01|00|1|662||06092012|12092012|120219|0|413,55|||408,65||||||69,47|98,05|4,92||
|C020|0|1|10535065000195|01|00|1|869||06092012|10092012|120219|0|200,00|||200,00||||||||||
|C020|0|1|06870475000115|01|00|3|2260||06092012|28092012|155608|1|53,24|||53,24||||||||||
|C020|0|1|02775367000102|55|00|1|2625|26120902775367000102550010000026251967945023|06092012|06092012|120219|0|204,68|||204,70||||||23,24||||
|C020|0|1|29737368003487|01|00|1|77366||06092012|14092012|210208|1|7278,66|||7278,70||||||509,49||||
|C020|0|0|00068096925415|55|00|3|398324|26120905253499000162550030003983241000000001|06092012|06092012|120219|0|46,91|||46,91||||||7,97||||
|C020|0|0|12023966000719|55|00|3|398339|26120905253499000162550030003983391000000004|06092012|06092012|120219|0|165,24|||151,95||||||37,99|205,13|13,29||
|C020|0|0|09068674001093|55|00|3|398340|26120905253499000162550030003983401000000005|06092012|06092012|120219|0|22,49|||20,70||||||3,52|31,25|1,79||
|C020|0|0|07761654000187|55|00|3|398341|26120905253499000162550030003983411000000002|06092012|06092012|120219|0|17,35|||17,36||||||2,95||||
|C020|0|0|03280037000109|55|00|3|398342|26120905253499000162550030003983421000000000|06092012|06092012|120219|0|16,79|||14,48||||||3,62|23,74|2,31||
|C020|0|0|01976936000115|55|00|3|398343|26120905253499000162550030003983431000000007|06092012|06092012|120219|0|12,18|||12,18||||||2,07||||
|C020|0|0|05445997000107|55|00|3|398344|26120905253499000162550030003983441000000004|06092012|06092012|120219|0|172,09|||164,28||||||27,93|210,27|7,81||
|C020|0|0|15624575000152|55|00|3|398345|26120905253499000162550030003983451000000001|06092012|06092012|120219|0|62,74|||58,24||||||14,56|76,28|4,50||
|C020|0|0|13031047000164|55|00|3|398347|26120905253499000162550030003983471000000006|06092012|06092012|120219|0|75,61|||71,72||||||12,19|94,66|3,90||
|C020|0|0|12044426000126|55|00|3|398348|26120905253499000162550030003983481000000003|06092012|06092012|120219|0|67,60|||67,60||||||||||
|C020|0|0|10158126000142|55|00|3|398349|26120905253499000162550030003983491000000000|06092012|06092012|120219|0|75,61|||71,72||||||12,19|94,66|3,90||
|C020|0|0|10642315000196|55|00|3|398350|26120905253499000162550030003983501000000001|06092012|06092012|120219|0|257,12|||257,12||||||||||
|C020|0|0|01522422000190|55|00|3|398351|26120905253499000162550030003983511000000009|06092012|06092012|120219|0|115,74|||115,74||||||||||
|C020|0|0|10642315000196|55|00|3|398352|26120905253499000162550030003983521000000006|06092012|06092012|120219|0|4,63|||4,64||||||1,16||||
|C020|0|0|00439642000191|55|00|3|398353|26120905253499000162550030003983531000000003|06092012|06092012|120219|0|41,07|||41,08||||||6,98||||
|C020|0|0|11137804000153|55|00|3|398354|26120905253499000162550030003983541000000000|06092012|06092012|120219|0|475,20|||475,20||||||80,78||||
|C020|0|0|13400799000155|55|00|3|398355|26120905253499000162550030003983551000000008|06092012|06092012|120219|0|225,60|||225,60||||||38,35||||
|C020|0|0|41251430000163|55|00|3|398356|26120905253499000162550030003983561000000005|06092012|06092012|120219|0|48,26|||48,27||||||5,26||||
|C020|0|0|03538244000110|55|00|3|398357|26120905253499000162550030003983571000000002|06092012|06092012|120219|0|182,19|||182,19||||||30,97||||
|C020|0|0|13529827000139|55|00|3|398358|26120905253499000162550030003983581000000000|06092012|06092012|120219|0|3,23|||3,23||||||||||
|C020|0|0|08791679000196|55|00|3|398359|26120905253499000162550030003983591000000007|06092012|06092012|120219|0|78,08|||78,08||||||||||
|C020|0|0|13452866000185|55|00|3|398360|26120905253499000162550030003983601000000008|06092012|06092012|120219|0|634,32|||634,36||||||104,76||||
|C020|0|0|01794146000119|55|00|3|398361|26120905253499000162550030003983611000000005|06092012|06092012|120219|0|181,27|||181,29||||||30,82||||
|C020|0|0|15607025000125|55|00|3|398362|26120905253499000162550030003983621000000002|06092012|06092012|120219|0|119,28|||119,28||||||20,28||||
|C020|0|1|12777728000103|01|00|9|20461||07092012|19092012|110208|1|18810,72|||18810,72||||||3197,83||||
|C020|0|1|41053497000193|01|00|1|1821||08082012|10092012|155609|1|132,00|||132,00||||||||||
|C020|0|1|02932074004260|01|00|6|6905||08082012|03092012|210208|1|17936,80|||17936,80||||||2152,42||||
|C020|0|1|33927419000142|01|00|0|24272||08082012|17092012|210208|1|3645,91|||3492,00||||||244,45||||153,91
|C020|0|1|33927419000142|01|00|0|24273||08082012|17092012|240308|1|6219,45|||5148,13|||||||8421,82|1071,33||
|C020|0|1|30278428000595|01|00|001|870024||08082012|03092012|294921|0|1059,10|||1059,10||||||74,14||||
|C020|0|1|29737368003720|01|00|1|39357||08092012|10092012|140308|1|45548,66|||42245,11|||||||61677,86|3303,55||
|C020|0|1|29737368003720|01|00|1|39358||08092012|10092012|140308|1|2927,68|||2558,85|||||||3933,28|233,65||135,18
|C020|0|1|29737368003720|01|00|1|39359||08092012|10092012|140308|1|21594,45|||19951,86|||||||29226,05|1576,61||65,98
|C020|0|1|29737368003720|01|00|1|39360||08092012|10092012|140308|1|50684,50|||47008,44|||||||68632,33|3676,06||
|C020|0|1|30278428000595|01|00|001|871116||09082012|03092012|210208|1|2322,57|||1794,66||||||125,63||||
|C020|0|1|06077025000170|55|00|1|4933|26120806077025000170550010000049331111471193|10082012|27092012|120219|0|127,30|||127,30||||||||||
|C020|0|1|04232086000139|01|00|1|22||10092012|11092012|120219|0|81,69|||81,71||||||13,90||||
|C020|0|1|04232086000139|01|00|1|23||10092012|11092012|120219|0|35,97|||35,98||||||6,12||||
|C020|0|1|00184843000195|55|00|2|69|#2612090018484300019555002000000069100000069|10092012|12092012|120219|0|53,32|||53,32||||||9,06||||
|C020|0|1|07761177000150|55|00|1|2277|#2612090776117700015055001000002277100003805|10092012|12092012|120219|0|41,23|||41,24||||||7,01||||
|C020|0|1|08935301000119|55|00|1|14161|26120908935301000119550010000141611000141610|10092012|12092012|120219|0|22,15|||22,15||||||5,54||||
|C020|0|1|62546387000133|01|00|5|275289||10092012|27092012|210208|1|23206,92|||23206,92||||||1624,48||||
|C020|0|0|05155801000140|55|00|3|398923|26120905253499000162550030003989231000000007|10092012|10092012|120219|0|660,58|||602,54||||||150,63|835,28|58,10||
|C020|0|0|14778588000113|55|00|3|398924|26120905253499000162550030003989241000000004|10092012|10092012|120219|0|522,39|||472,51||||||116,36|676,33|50,01||
|C020|0|0|07597536000185|55|00|3|398925|26120905253499000162550030003989251000000001|10092012|10092012|120219|0|13,33|||13,33||||||2,27||||
|C020|0|0|07487658000119|55|00|3|398926|26120905253499000162550030003989261000000009|10092012|10092012|120219|0|2211,91|||2212,05||||||376,05||||
|C020|0|0|12833270000162|55|00|3|398927|26120905253499000162550030003989271000000006|10092012|10092012|120219|0|24,34|||24,35||||||4,14||||
|C020|0|0|12833270000162|55|00|3|398928|26120905253499000162550030003989281000000003|10092012|10092012|120219|0|2,46|||2,47||||||0,42||||
|C020|0|0|03957355000161|55|00|3|398929|26120905253499000162550030003989291000000000|10092012|10092012|120219|0|48,36|||48,36||||||8,22||||
|C020|0|0|13135479000115|55|00|3|398930|26120905253499000162550030003989301000000001|10092012|10092012|120219|0|43,00|||39,56||||||9,89|53,40|3,45||
|C020|0|0|04703477000194|55|00|3|398931|26120905253499000162550030003989311000000009|10092012|10092012|120219|0|27,91|||27,92||||||4,75||||
|C020|0|0|05537703000177|55|00|3|398932|26120905253499000162550030003989321000000006|10092012|10092012|120219|0|12,08|||10,99||||||2,75|15,38|1,09||
|C020|0|0|07181271000130|55|00|3|398933|26120905253499000162550030003989331000000003|10092012|10092012|120219|0|959,56|||943,66||||||114,58|299,03|16,07||
|C020|0|0|00009974563453|55|00|3|398934|26120905253499000162550030003989341000000000|10092012|10092012|120219|0|304,99|||305,02||||||59,82||||
|C020|0|0|00056224028400|55|00|3|398935|26120905253499000162550030003989351000000008|10092012|10092012|120219|0|17,31|||17,31||||||||||
|C020|0|0|12093347000105|55|00|3|398936|26120905253499000162550030003989361000000005|10092012|10092012|120219|0|333,17|||333,21||||||8,53||||
|C020|0|0|00005381377894|55|00|3|398937|26120905253499000162550030003989371000000002|10092012|10092012|120219|0|259,32|||259,36||||||60,71||||
|C020|0|0|00007698817423|55|00|3|398938|26120905253499000162550030003989381000000000|10092012|10092012|120219|0|231,80|||231,84||||||57,96||||
|C020|0|1|59557124000115|01|00|3|286671||11082012|04092012|210208|1|52617,50|||52617,51||||||3683,23||||
|C020|0|1|59557124000115|01|00|3|286672||11082012|04092012|210209|1|5851,57|||5572,93||||||351,49||||278,64
|C020|0|1|04805258000116|01|00|1|57||11092012|17092012|120219|0|4,65|||4,65||||||0,79||||
|C020|0|1|10023661000196|01|00|1|414||11092012|17092012|155609|1|3523,00|||3523,00||||||||||
|C020|0|1|04377887000192|01|00|1|440||11092012|17092012|155609|1|1044,00|||1044,00||||||||||
|C020|0|1|06262550000165|01|00|1|2015||11092012|13092012|120219|0|50,45|||50,45||||||8,58||||
